raw_date,score,parsed_date,day_of_week,month,year,day_of_year,is_holiday,gender_label,gender_Female,gender_Male,gender_Unknown,city_London,city_New York,city_Paris,city_Tokyo
24/02/2024,10,2024-02-24,5,2,2024,55,0,2,0,0,1,0,0,1,0
25/02/2024,87,2024-02-25,6,2,2024,56,0,2,0,0,1,1,0,0,0
26/02/2024,58,2024-02-26,0,2,2024,57,0,1,1,0,0,0,1,0,0
27/02/2024,39,2024-02-27,1,2,2024,58,0,0,0,1,0,0,0,1,0
28/02/2024,5,2024-02-28,2,2,2024,59,0,0,0,1,0,0,0,1,0
29/02/2024,65,2024-02-29,3,2,2024,60,0,1,1,0,0,1,0,0,0
01/03/2024,13,2024-03-01,4,3,2024,61,0,1,1,0,0,0,0,1,0
03/03/2024,90,2024-03-03,6,3,2024,63,0,0,0,1,0,1,0,0,0
04/03/2024,85,2024-03-04,0,3,2024,64,0,1,1,0,0,1,0,0,0
05/03/2024,53,2024-03-05,1,3,2024,65,0,0,0,1,0,1,0,0,0
06/03/2024,82,2024-03-06,2,3,2024,66,0,1,1,0,0,0,1,0,0
07/03/2024,45,2024-03-07,3,3,2024,67,0,1,1,0,0,1,0,0,0
08/03/2024,32,2024-03-08,4,3,2024,68,0,0,0,1,0,0,0,0,1
09/03/2024,36,2024-03-09,5,3,2024,69,0,1,1,0,0,0,0,1,0
10/03/2024,81,2024-03-10,6,3,2024,70,0,1,1,0,0,0,0,0,1
11/03/2024,99,2024-03-11,0,3,2024,71,0,2,0,0,1,0,1,0,0
12/03/2024,60,2024-03-12,1,3,2024,72,0,1,1,0,0,0,0,0,1
13/03/2024,11,2024-03-13,2,3,2024,73,0,1,1,0,0,0,0,1,0
14/03/2024,63,2024-03-14,3,3,2024,74,0,1,1,0,0,0,0,0,1
15/03/2024,21,2024-03-15,4,3,2024,75,0,2,0,0,1,0,1,0,0
16/03/2024,52,2024-03-16,5,3,2024,76,0,0,0,1,0,1,0,0,0
17/03/2024,55,2024-03-17,6,3,2024,77,0,2,0,0,1,0,0,0,1
18/03/2024,26,2024-03-18,0,3,2024,78,0,2,0,0,1,0,1,0,0
19/03/2024,68,2024-03-19,1,3,2024,79,0,0,0,1,0,0,1,0,0
20/03/2024,34,2024-03-20,2,3,2024,80,0,2,0,0,1,0,0,1,0
21/03/2024,52,2024-03-21,3,3,2024,81,0,0,0,1,0,0,0,1,0
22/03/2024,82,2024-03-22,4,3,2024,82,0,2,0,0,1,0,0,0,1
23/03/2024,99,2024-03-23,5,3,2024,83,0,0,0,1,0,1,0,0,0
24/03/2024,93,2024-03-24,6,3,2024,84,0,1,1,0,0,0,1,0,0
25/03/2024,52,2024-03-25,0,3,2024,85,0,2,0,0,1,0,0,0,1
26/03/2024,29,2024-03-26,1,3,2024,86,0,2,0,0,1,0,1,0,0
27/03/2024,38,2024-03-27,2,3,2024,87,0,2,0,0,1,0,1,0,0
28/03/2024,42,2024-03-28,3,3,2024,88,0,2,0,0,1,1,0,0,0
29/03/2024,21,2024-03-29,4,3,2024,89,0,1,1,0,0,1,0,0,0
30/03/2024,42,2024-03-30,5,3,2024,90,0,2,0,0,1,0,0,0,1
31/03/2024,13,2024-03-31,6,3,2024,91,0,1,1,0,0,1,0,0,0
01/04/2024,64,2024-04-01,0,4,2024,92,0,1,1,0,0,1,0,0,0
02/04/2024,17,2024-04-02,1,4,2024,93,0,1,1,0,0,0,0,0,1
03/04/2024,9,2024-04-03,2,4,2024,94,0,1,1,0,0,1,0,0,0
04/04/2024,41,2024-04-04,3,4,2024,95,0,0,0,1,0,0,0,1,0
05/04/2024,1,2024-04-05,4,4,2024,96,0,0,0,1,0,0,1,0,0
06/04/2024,2,2024-04-06,5,4,2024,97,0,2,0,0,1,0,1,0,0
07/04/2024,60,2024-04-07,6,4,2024,98,0,0,0,1,0,0,1,0,0
08/04/2024,48,2024-04-08,0,4,2024,99,0,0,0,1,0,0,1,0,0
09/04/2024,29,2024-04-09,1,4,2024,100,0,2,0,0,1,0,0,0,1
10/04/2024,97,2024-04-10,2,4,2024,101,0,2,0,0,1,0,1,0,0
11/04/2024,10,2024-04-11,3,4,2024,102,0,2,0,0,1,0,1,0,0
12/04/2024,58,2024-04-12,4,4,2024,103,0,0,0,1,0,0,1,0,0
13/04/2024,60,2024-04-13,5,4,2024,104,0,0,0,1,0,0,1,0,0
14/04/2024,21,2024-04-14,6,4,2024,105,0,2,0,0,1,0,0,1,0
15/04/2024,28,2024-04-15,0,4,2024,106,0,1,1,0,0,0,1,0,0
16/04/2024,75,2024-04-16,1,4,2024,107,0,2,0,0,1,0,0,1,0
17/04/2024,34,2024-04-17,2,4,2024,108,0,1,1,0,0,0,0,0,1
18/04/2024,8,2024-04-18,3,4,2024,109,0,1,1,0,0,1,0,0,0
19/04/2024,59,2024-04-19,4,4,2024,110,0,2,0,0,1,0,1,0,0
20/04/2024,86,2024-04-20,5,4,2024,111,0,2,0,0,1,1,0,0,0
21/04/2024,72,2024-04-21,6,4,2024,112,0,2,0,0,1,1,0,0,0
22/04/2024,49,2024-04-22,0,4,2024,113,0,0,0,1,0,0,0,0,1
23/04/2024,79,2024-04-23,1,4,2024,114,0,1,1,0,0,1,0,0,0
24/04/2024,17,2024-04-24,2,4,2024,115,0,0,0,1,0,0,0,1,0
25/04/2024,60,2024-04-25,3,4,2024,116,0,0,0,1,0,1,0,0,0
26/04/2024,87,2024-04-26,4,4,2024,117,0,2,0,0,1,1,0,0,0
27/04/2024,88,2024-04-27,5,4,2024,118,0,0,0,1,0,1,0,0,0
28/04/2024,45,2024-04-28,6,4,2024,119,0,2,0,0,1,0,1,0,0
29/04/2024,83,2024-04-29,0,4,2024,120,0,1,1,0,0,0,1,0,0
30/04/2024,69,2024-04-30,1,4,2024,121,0,2,0,0,1,0,0,1,0
01/05/2024,32,2024-05-01,2,5,2024,122,0,0,0,1,0,0,0,1,0
02/05/2024,44,2024-05-02,3,5,2024,123,0,0,0,1,0,0,1,0,0
03/05/2024,65,2024-05-03,4,5,2024,124,0,2,0,0,1,0,0,1,0
04/05/2024,87,2024-05-04,5,5,2024,125,0,2,0,0,1,0,1,0,0
05/05/2024,8,2024-05-05,6,5,2024,126,0,0,0,1,0,0,0,0,1
06/05/2024,77,2024-05-06,0,5,2024,127,0,1,1,0,0,1,0,0,0
07/05/2024,72,2024-05-07,1,5,2024,128,0,1,1,0,0,1,0,0,0
08/05/2024,87,2024-05-08,2,5,2024,129,0,2,0,0,1,0,0,1,0
09/05/2024,43,2024-05-09,3,5,2024,130,0,1,1,0,0,0,1,0,0
10/05/2024,1,2024-05-10,4,5,2024,131,0,0,0,1,0,0,1,0,0
11/05/2024,51,2024-05-11,5,5,2024,132,0,2,0,0,1,0,0,1,0
12/05/2024,24,2024-05-12,6,5,2024,133,0,0,0,1,0,0,1,0,0
13/05/2024,99,2024-05-13,0,5,2024,134,0,0,0,1,0,0,0,0,1
14/05/2024,24,2024-05-14,1,5,2024,135,0,1,1,0,0,1,0,0,0
