User_ID,Age,Score,Month,DayOfWeek,Is_Weekend,Dept_HR,Dept_Marketing,Dept_Sales,City_New York,City_Paris,City_Tokyo
73865,27.17216557095324,68.25340552541397,3,4,0,1,0,0,1,0,0
73866,23.202829524262693,75.23298118662068,4,5,1,0,0,1,0,0,1
73867,35.38123853617471,50.1877172857832,4,6,1,0,1,0,0,0,1
73868,11.324822952285995,67.682406803636,4,0,0,0,1,0,0,0,0
73869,26.108091986185165,22.31208109221578,4,1,0,0,1,0,1,0,0
73870,32.91484501500106,29.04145461985492,4,2,0,1,0,0,0,0,0
73871,23.76883843484445,55.308995183861406,4,3,0,0,1,0,0,0,0
73872,25.7101808873306,36.43406332588049,4,4,0,0,0,1,0,1,0
73873,39.91373191364828,65.34052240238415,4,5,1,1,0,0,0,0,0
73874,29.432193643149805,67.33898295879493,4,6,1,0,1,0,0,0,0
73875,41.94681821558531,54.26887493256949,4,0,0,0,0,1,0,0,1
73876,46.37341861093407,59.03169235774906,4,1,0,1,0,0,0,0,1
73877,35.30673366563314,43.66810079135782,4,2,0,0,1,0,1,0,0
73878,27.092309308298564,38.13633406200976,4,3,0,0,0,0,1,0,0
73879,45.816486442657855,45.426778581776766,4,4,0,0,0,0,0,0,0
73880,4.734875590252599,29.39095599237609,4,5,1,0,1,0,0,0,0
73881,14.483516482596697,46.97409781702433,4,6,1,0,0,0,0,1,0
73882,37.70352663795624,27.44345226561258,4,0,0,1,0,0,0,1,0
73883,54.74264457043007,34.18026970441105,4,1,0,0,1,0,0,0,1
73884,36.82536996086489,23.01603207742544,4,2,0,0,0,1,1,0,0
73885,31.847636531930235,73.29148914408007,4,3,0,0,0,0,1,0,0
73886,25.33525986673444,60.1507868228291,4,4,0,0,1,0,1,0,0
73887,35.562090522050745,67.2283575167142,4,5,1,1,0,0,0,0,1
73888,41.58095805408551,62.86393909173641,4,6,1,0,1,0,1,0,0
73889,37.4874287716624,70.09578809224227,4,0,0,0,0,1,0,0,1
73890,30.03303356888268,28.947964279854485,4,1,0,0,0,1,0,0,1
73891,40.33505553660586,50.12127839753297,4,2,0,0,1,0,1,0,0
73892,33.05033802314372,50.02407387900535,4,3,0,0,1,0,0,1,0
73893,35.10044206590126,41.782622459574704,4,4,0,0,1,0,0,1,0
73894,39.70758081713403,58.86004679751864,4,5,1,0,1,0,1,0,0
73895,20.65911462513182,62.36121289957509,4,6,1,1,0,0,0,1,0
73896,29.776079916645774,50.05251476078367,5,0,0,0,1,0,0,1,0
73897,31.138535109945305,54.01966375532076,5,1,0,1,0,0,0,0,1
73898,17.99269537355974,26.167583678848715,5,2,0,0,1,0,0,0,1
73899,19.102865887920206,41.74100833117798,5,3,0,1,0,0,1,0,0
73900,23.74138258335643,48.91728279900535,5,4,0,0,0,1,0,0,0
73901,40.41630119148935,26.80574357541532,5,5,1,0,0,0,1,0,0
73902,30.03303356888268,30.118525360804604,5,6,1,0,1,0,1,0,0
73903,31.29963785024363,64.27358817488927,5,0,0,0,1,0,0,0,1
73904,33.084165242310355,48.71910369314765,5,1,0,0,0,1,1,0,0
73905,36.311647549837744,52.61731690871541,5,2,0,0,0,0,0,1,0
73906,35.01137175290989,82.32941859802239,5,3,0,0,0,1,1,0,0
73907,30.674809157832733,52.664496420684834,5,4,0,0,0,1,0,0,0
73908,28.615867386545368,53.37660266908451,5,5,1,0,1,0,0,0,1
73909,40.94535860844293,45.71686799059349,5,6,1,0,1,0,0,0,1
73910,25.071163216426616,76.4636297028816,5,0,0,0,0,1,1,0,0
73911,43.60133731180736,36.17125577082754,5,1,0,0,1,0,1,0,0
73912,30.03303356888268,52.28728345231284,5,2,0,0,1,0,0,0,0
73913,27.163319633645784,37.257355995029066,5,3,0,0,1,0,0,1,0
73914,37.083182309352864,55.583682106216976,5,4,0,0,0,0,0,1,0
73915,53.6528795148831,25.67836413917509,5,5,1,0,0,0,0,0,1
73916,10.63813586325552,36.4405760432672,5,6,1,0,1,0,1,0,0
73917,38.65807854884126,58.638819591006886,5,0,0,0,0,1,0,0,1
73918,34.726329593518486,76.2943103145649,5,1,0,0,0,0,0,0,0
73919,25.46641864580431,61.09993444935936,5,2,0,0,0,1,0,1,0
73920,33.591770841125694,70.29863327474229,5,3,0,1,0,0,0,1,0
73921,17.990931307795783,31.74753712260964,5,4,0,1,0,0,0,0,0
73922,22.07112746574873,46.16223791419167,5,5,1,0,1,0,0,0,0
73923,34.27989344995314,52.9562185324357,5,6,1,0,0,1,0,0,1
73924,19.9169894618395,36.62057152734239,5,0,0,0,0,1,0,0,1
73925,31.510013231826875,54.87176755241702,5,1,0,1,0,0,0,0,0
73926,23.361831409325248,39.31909760874607,5,2,0,0,0,0,0,0,1
73927,25.4662529131482,38.87627937432288,6,3,0,0,0,1,0,0,1
73928,40.75819077084739,63.270611401694005,6,4,0,0,0,1,0,1,0
73929,18.34887744521746,58.79528126613499,6,5,1,0,0,0,1,0,0
73930,29.661906366655543,54.47876395087439,6,6,1,0,1,0,0,0,0
73931,34.78528989537276,52.61431626454044,6,0,0,1,0,0,1,0,0
73932,32.58038797198725,60.46638140783229,6,1,0,0,0,1,0,0,0
73933,24.083360615101544,48.01693696033114,6,2,0,0,1,0,0,0,0
73934,33.6529004864291,58.50502746684932,6,3,0,0,1,0,0,0,1
73935,19.70293153328505,40.131017893285055,6,4,0,0,1,0,0,0,1
73936,25.13065510426115,67.93001316279137,6,5,1,0,0,0,0,0,0
73937,45.906968287487935,60.01264924424161,6,6,1,0,1,0,0,0,0
73938,36.39377193012083,62.02755430211161,6,0,0,0,0,1,0,0,1
73939,30.027614894248327,40.20266568243785,6,1,0,0,1,0,0,0,1
73940,34.499424710770924,61.18711524090434,6,2,0,0,1,0,1,0,0
73941,21.938001365927114,69.17647638461314,6,3,0,0,1,0,0,1,0
73942,30.03303356888268,28.76833167215141,6,4,0,1,0,0,0,1,0
73943,25.48639952988017,43.77625470728236,6,5,1,0,0,1,1,0,0
73944,24.200458257882367,44.52912321098451,6,6,1,1,0,0,0,0,0
73945,28.76100778494912,50.10732022623087,6,0,0,1,0,0,0,0,1
73946,23.98651240572247,45.723237865495385,6,1,0,0,1,0,0,0,0
73947,31.41162387734332,66.84674400079734,6,2,0,0,1,0,0,1,0
73948,34.16505027114435,44.813834064913706,6,3,0,0,1,0,0,0,1
73949,27.27150594393069,72.21363543098312,6,4,0,0,0,0,1,0,0
73951,21.31403598070056,56.46653865433439,6,5,1,0,0,1,1,0,0
73952,19.1834093920965,63.7058185955096,6,6,1,0,0,0,0,1,0
73953,33.70294306375479,73.48728373426177,6,0,0,0,0,1,0,0,0
73954,22.70363351127809,37.69782008117255,6,1,0,0,1,0,0,0,0
73955,24.99142998260416,47.17950334941074,6,2,0,0,0,1,0,0,0
73956,38.39733848618055,44.20061099266502,6,3,0,0,0,1,0,1,0
73957,22.194600612206425,56.89425942907714,6,4,0,1,0,0,0,1,0
73958,32.0286385933491,30.34411073683736,7,5,1,0,0,1,0,1,0
73959,30.03303356888268,45.78080384378525,7,6,1,0,0,1,0,0,0
73960,25.28950194162239,55.52705456343741,7,0,0,1,0,0,1,0,0
73961,18.364427451831222,50.60258984463346,7,1,0,0,0,0,0,0,0
73962,30.03303356888268,60.55692505102368,7,2,0,0,0,1,0,1,0
73963,35.07706280188642,46.19315216215579,7,3,0,0,0,0,0,0,1
73964,20.349455035051577,70.10601444883817,7,4,0,0,0,0,0,1,0
73965,22.844710112813004,36.84708476502925,7,5,1,0,1,0,0,0,1
73966,51.89966317590845,72.21033216270936,7,6,1,0,0,1,0,1,0
73967,32.567018150535674,82.2440271416531,7,0,0,1,0,0,0,1,0
73968,33.38400662172482,45.906967396861326,7,1,0,1,0,0,0,0,1
73969,23.73808638481407,32.4391300838443,7,2,0,0,1,0,0,1,0
73970,40.42200185276201,34.343276392912585,7,3,0,1,0,0,1,0,0
73971,42.04963757389965,31.87668332460945,7,4,0,0,0,1,0,0,1
73972,23.95030625456653,45.77103040060184,7,5,1,0,0,0,0,1,0
73973,40.68667852536496,50.02407387900535,7,6,1,0,0,0,0,0,1
73974,43.39814385765612,48.10580112545582,7,0,0,1,0,0,0,0,1
73975,9.310095918579574,41.85428977967536,7,1,0,1,0,0,0,0,1
73976,38.59657333171165,57.54103585192806,7,2,0,1,0,0,1,0,0
73977,22.358061633070964,54.889544471293455,7,3,0,0,0,0,0,1,0
73978,43.25520924630988,43.45071954000115,7,4,0,0,0,1,1,0,0
73979,21.993889250193085,46.42846696379512,7,5,1,0,0,1,0,0,1
73980,30.03303356888268,53.870171130505526,7,6,1,0,0,1,0,0,1
73981,12.404819762150744,57.68352913385553,7,0,0,0,0,1,0,0,0
73982,41.15534159784474,41.840942618432166,7,1,0,0,0,1,0,0,0
73983,30.734697625711068,70.30322195172094,7,2,0,0,1,0,0,0,0
73984,42.91308062164214,68.9958811241394,7,3,0,1,0,0,0,0,1
73985,22.83487631918007,57.91599568194239,7,4,0,0,0,1,1,0,0
73986,32.13220800293253,36.049311732322,7,5,1,0,1,0,0,0,1
73987,30.03303356888268,18.305882377423128,7,6,1,0,0,1,0,0,1
73988,29.742423436038177,16.265982242633825,7,0,0,1,0,0,1,0,0
73989,34.296573784159804,59.26882279118322,8,1,0,0,0,1,0,1,0
73990,36.9933203908158,59.47337971324971,8,2,0,0,0,1,0,0,0
73991,14.479481473802329,69.15144688367954,8,3,0,0,0,1,0,0,1
73992,24.78902559569601,29.65937752084401,8,4,0,1,0,0,0,0,1
73993,41.37877682359193,41.31418334142633,8,5,1,0,0,0,0,1,0
73994,9.523746318970549,39.63253405418202,8,6,1,1,0,0,0,0,0
73995,41.18077526457533,52.3127150833183,8,0,0,0,0,0,0,1,0
73996,24.112826518678627,60.26835048272344,8,1,0,0,1,0,0,0,0
73997,50.552719953288765,59.29314736590381,8,2,0,0,1,0,0,0,1
73998,34.36876350703756,52.630792368636975,8,3,0,0,0,1,0,0,0
74000,39.79465290100354,57.37660971550393,8,4,0,0,0,1,0,0,1
74001,44.33232890745478,51.30196251684843,8,5,1,0,0,1,1,0,0
74002,36.04190369111266,61.99464821394095,8,6,1,1,0,0,1,0,0
74003,25.54083051182564,62.09604496079196,8,0,0,0,0,1,1,0,0
74004,44.38278312709178,12.623530988273629,8,1,0,0,0,0,0,1,0
74005,20.7108815564713,52.63825977455986,8,2,0,0,1,0,0,1,0
74006,40.71532659521995,50.02407387900535,8,3,0,0,1,0,0,0,1
74007,5.916737038292808,87.98121636607036,8,4,0,0,1,0,0,1,0
74008,31.17635085423313,32.12571144485038,8,5,1,0,0,0,0,1,0
74009,24.418099266139777,63.18691363219819,8,6,1,0,0,1,0,1,0
74010,16.276191102352655,51.85788206009554,8,0,0,0,0,0,1,0,0
74011,43.04885876155623,59.46786911164898,8,1,0,0,0,0,0,1,0
74012,8.527604987118707,33.50554266484364,8,2,0,1,0,0,0,0,0
74013,43.83816289525736,51.80135929999276,8,3,0,1,0,0,0,1,0
74014,14.672264576026585,67.91547458220988,8,4,0,0,1,0,0,0,0
74015,40.53353758942009,42.09947042657062,8,5,1,0,0,0,1,0,0
74016,22.206816353740606,40.108954775155816,8,6,1,0,1,0,0,0,1
74017,10.462859709366324,49.871796923564894,8,0,0,0,0,0,0,1,0
74018,25.471793967173305,69.2650727949831,8,1,0,0,1,0,0,0,1
74019,35.63854736584828,60.05293742862358,8,2,0,0,1,0,0,0,1
74020,21.016341900502933,62.70191212512096,8,3,0,0,0,1,0,0,1
74021,32.60244184464266,57.27037951986118,9,4,0,0,1,0,0,0,1
74022,36.8979424866092,43.4476858158564,9,5,1,1,0,0,0,1,0
74023,44.93032485975128,40.01963070761771,9,6,1,0,0,0,0,0,0
74024,30.632517870504696,42.95822548830223,9,0,0,0,1,0,0,0,1
74025,41.65742462498456,37.47755650128778,9,1,0,0,0,0,1,0,0
74026,38.492756624575904,51.55337527154526,9,2,0,0,1,0,1,0,0
74027,29.076348242910186,40.633696632999,9,3,0,1,0,0,0,0,0
74028,41.47125355251155,43.259660224055246,9,4,0,0,0,1,0,0,1
74029,38.94060465269208,50.02407387900535,9,5,1,0,0,1,1,0,0
74030,28.339014894095648,38.34838984660927,9,6,1,0,0,0,0,1,0
74031,37.13463564558519,82.67061545153668,9,0,0,0,1,0,1,0,0
74032,32.717075101362084,53.54816546289064,9,1,0,1,0,0,0,0,1
74033,35.48061846836277,48.86193092507419,9,2,0,0,0,0,0,0,1
74034,30.03303356888268,28.0297027190772,9,3,0,0,0,1,0,0,1
74035,21.95742378447435,59.90401947115113,9,4,0,0,0,0,0,0,1
74036,32.54697542494847,50.02407387900535,9,5,1,0,0,0,1,0,0
74037,30.30607041294955,38.58308862577479,9,6,1,0,1,0,0,1,0
74038,37.882356321996205,68.65928809140907,9,0,0,1,0,0,0,0,1
74039,25.48110809230042,61.09317898151794,9,1,0,0,0,1,0,0,1
74040,30.03303356888268,31.956045922272263,9,2,0,0,0,1,0,0,0
74041,29.356532000722044,62.180977944763896,9,3,0,1,0,0,1,0,0
74042,34.75045731609343,78.66728569891082,9,4,0,0,1,0,0,1,0
74045,20.478490573163707,44.66281568742959,9,5,1,1,0,0,0,1,0
74046,30.03303356888268,48.77508996695363,9,6,1,1,0,0,0,1,0
74047,45.469255395652695,55.3068999027136,9,0,0,0,1,0,0,0,0
74048,25.037305660981747,64.0319032653457,9,1,0,0,1,0,1,0,0
74049,47.974767769059625,50.90294057368524,9,2,0,0,0,1,0,0,1
74050,26.73422811720412,25.12055098828369,9,3,0,0,0,1,1,0,0
74051,14.65029016954325,48.996063064932976,9,4,0,0,1,0,0,0,0
74052,26.939423296047504,52.61941637728728,9,5,1,0,0,0,0,0,1
74053,37.254042566326,43.18942140610294,10,6,1,0,0,1,0,0,0
74054,24.34697822554289,52.52243892381477,10,0,0,0,1,0,0,1,0
74055,36.03351057413087,40.597749775062326,10,1,0,0,1,0,0,0,0
74056,32.66897320678681,34.17163268991166,10,2,0,0,0,0,0,0,1
74057,27.13573586291427,42.17785635638499,10,3,0,1,0,0,0,0,1
74058,37.763360088095126,71.26356400708985,10,4,0,0,1,0,0,0,0
74059,42.29125791455471,61.901283280706345,10,5,1,0,0,0,1,0,0
74060,31.81750604995876,70.70205672805426,10,6,1,0,0,0,1,0,0
74061,35.897076713100056,50.02407387900535,10,0,0,0,0,1,1,0,0
74062,15.4354244489294,47.49976570943994,10,1,0,0,1,0,0,1,0
74063,43.91519752653211,39.04530438754142,10,2,0,0,0,1,0,1,0
74064,24.670045696442244,54.46243901929589,10,3,0,1,0,0,0,1,0
74065,21.38299640018708,20.01845876525986,10,4,0,1,0,0,0,1,0
74066,38.86759386601631,48.282631922095256,10,5,1,0,0,1,1,0,0
74067,26.16203945840013,35.9535963333841,10,6,1,0,0,1,1,0,0
74068,23.057618612883672,52.582501030079946,10,0,0,0,1,0,0,0,0
74069,27.06395188179333,60.88066842746469,10,1,0,0,1,0,0,1,0
74070,17.83960502464584,32.322243542759125,10,2,0,0,1,0,0,0,0
74071,22.95183344919666,31.18514773053863,10,3,0,1,0,0,0,1,0
74072,40.22295670293906,65.84667657853046,10,4,0,0,0,1,0,0,1
74073,41.65760494865577,51.2233410734523,10,5,1,0,0,0,0,1,0
74074,30.654303235632835,53.63351397475295,10,6,1,0,0,1,0,1,0
74075,23.205476421953293,58.89578959310595,10,0,0,0,0,0,1,0,0
74076,34.138150776139355,52.15474688588553,10,1,0,0,1,0,0,0,1
74077,11.036367925936926,33.74651281823084,10,2,0,0,1,0,0,1,0
74078,41.709923804913146,50.23556504508909,10,3,0,0,0,1,0,0,1
74079,29.30359238234353,43.66157003414789,10,4,0,0,0,0,0,0,0
74080,19.656259659779792,51.81701839462009,10,5,1,1,0,0,0,0,0
74081,44.87127630959177,46.40127407964778,10,6,1,0,1,0,1,0,0
74082,30.03303356888268,59.39267662696292,10,0,0,0,1,0,0,1,0
74083,25.737859877374373,58.63466611467688,10,1,0,0,0,1,1,0,0
74084,50.49608173671538,63.20841113930954,11,2,0,0,0,1,0,0,0
74085,24.746165654024026,59.99303125848973,11,3,0,1,0,0,0,1,0
74086,37.48662243184592,62.237343066856624,11,4,0,0,0,1,0,0,1
74087,36.93279502089965,60.23279154825427,11,5,1,1,0,0,1,0,0
74088,21.52519230883827,58.79281252130355,11,6,1,0,0,0,0,1,0
74089,28.60331873308247,53.89072692115936,11,0,0,1,0,0,0,0,0
74090,27.47971251289092,30.800073849278785,11,1,0,0,0,0,0,0,1
74091,12.332791147372928,50.02407387900535,11,2,0,0,1,0,0,1,0
74092,10.35961640539002,53.61167371531299,11,3,0,0,0,1,0,1,0
74093,8.242142548140045,44.48090098863962,11,4,0,0,1,0,1,0,0
74094,25.502043851861643,53.32792773331437,11,5,1,1,0,0,0,0,1
74095,20.06715534855592,62.46205484603223,11,6,1,1,0,0,1,0,0
74096,20.68296892562927,36.035349770692925,11,0,0,1,0,0,0,0,1
74097,25.79257582893549,63.3902166231689,11,1,0,0,0,0,0,1,0
74098,30.0367390415705,47.06521263446318,11,2,0,0,1,0,0,0,1
74099,26.872968708116574,46.33142703110866,11,3,0,0,1,0,0,1,0
74100,22.95296496047995,78.89777470933605,11,4,0,1,0,0,0,0,0
74101,49.30945344611709,16.39202365937374,11,5,1,0,0,1,0,0,0
74102,27.9890745409782,50.02407387900535,11,6,1,0,1,0,0,0,0
74103,39.983776673325806,73.7020828983522,11,0,0,0,0,1,1,0,0
74104,17.634622095197013,62.04483217767354,11,1,0,0,1,0,0,0,1
74106,24.515282122186,36.48536493394833,11,2,0,1,0,0,0,0,0
74108,16.88155558582244,49.45262046095617,11,3,0,1,0,0,0,0,1
74109,19.32951689308168,22.088504349810925,11,4,0,0,1,0,1,0,0
74110,28.112727798269024,69.62577935167435,11,5,1,0,0,0,0,0,0
74111,26.45156353577715,36.16535992665463,11,6,1,0,0,0,0,0,0
74112,18.273578399175584,33.246213957559874,11,0,0,0,1,0,0,0,1
74113,44.73939886846345,48.67996303681301,11,1,0,1,0,0,0,0,0
74114,43.68776648873703,63.76049400555622,11,2,0,0,1,0,0,1,0
74115,26.59598988410243,50.02407387900535,11,3,0,0,0,1,0,1,0
74116,40.09637631521179,75.49178272575936,12,4,0,1,0,0,0,0,0
74117,44.22167434745362,68.51291611851198,12,5,1,0,0,0,0,1,0
74118,30.03303356888268,58.78747921621504,12,6,1,0,0,0,1,0,0
74119,23.30303119159425,45.068474880197314,12,0,0,0,1,0,1,0,0
74120,42.81833074294582,50.02407387900535,12,1,0,0,0,1,0,0,1
74121,41.26119002136584,48.79833200647664,12,2,0,1,0,0,0,1,0
74122,17.467010732349443,55.2028567781665,12,3,0,0,0,0,0,0,0
74123,44.160491094623694,57.04473847300807,12,4,0,0,1,0,0,1,0
74124,19.79879624657727,46.90494054687844,12,5,1,0,1,0,0,1,0
74125,33.790596821604204,47.4313502104632,12,6,1,1,0,0,0,0,1
74126,21.83941485835881,41.88022881006012,12,0,0,0,1,0,1,0,0
74127,31.640849450379605,58.90812146584592,12,1,0,0,1,0,0,0,0
74128,31.15639191963063,56.58038622136386,12,2,0,0,1,0,1,0,0
74129,52.32146671717241,51.99631884226287,12,3,0,0,0,0,0,1,0
74130,13.781178670680106,65.85278195537245,12,4,0,0,0,0,0,1,0
74132,25.3460220045474,44.55382907528234,12,5,1,0,0,1,0,0,0
74133,33.288742276201546,64.45230841191677,12,6,1,1,0,0,0,0,1
74134,26.88003404395064,16.504383734344124,12,0,0,1,0,0,0,0,0
74135,8.020327524802774,34.28513374782719,12,1,0,1,0,0,1,0,0
74136,37.36997411272732,37.02476262343852,12,2,0,1,0,0,0,0,0
74137,43.34787356827002,47.01628658345717,12,3,0,0,1,0,0,0,1
74138,34.32601147836854,56.88885121417927,12,4,0,1,0,0,0,0,0
74139,25.43550280466568,50.95098275584543,12,5,1,0,0,1,0,1,0
74140,32.04688042541343,22.87374278367068,12,6,1,1,0,0,0,1,0
74141,17.831074014236382,63.31321117189251,12,0,0,1,0,0,0,1,0
74142,40.611762176819376,54.11552036043262,12,1,0,0,1,0,0,0,0
74143,34.975042351435555,37.27064953895384,12,2,0,0,1,0,0,0,1
74144,24.665386674610467,51.01950490273185,12,3,0,0,1,0,0,0,1
74145,30.82008525688463,51.3573287702383,12,4,0,0,0,1,0,0,0
74146,40.31341379725242,28.3910352867573,12,5,1,0,1,0,0,0,1
74147,41.64474929372092,44.79336965744341,12,6,1,1,0,0,0,1,0
74148,29.25675870585086,54.48524642911521,1,0,0,0,0,1,0,0,1
74149,51.46537547157284,34.278271868262514,1,1,0,0,0,0,0,0,1
74150,43.68053191272496,52.96127499754211,1,2,0,0,1,0,0,0,1
74151,35.27909395065392,49.12974196627373,1,3,0,0,0,1,0,0,0
74152,26.04541606719769,55.34847181619433,1,4,0,0,0,0,0,1,0
74153,26.34889570850906,48.62312729529172,1,5,1,0,1,0,0,0,0
74154,32.00567141218691,31.45583152868021,1,6,1,0,0,0,0,1,0
74155,28.89691421964306,26.662250505656583,1,0,0,0,1,0,1,0,0
74156,47.00380289037941,50.02407387900535,1,1,0,0,0,1,0,0,1
74157,20.6297102222917,64.5212853012587,1,2,0,0,1,0,0,0,0
74158,35.0570779109696,36.77756269920556,1,3,0,0,1,0,0,0,1
74159,9.981872978680553,66.71514569528227,1,4,0,0,0,1,1,0,0
74160,33.77158367646022,53.841259453192656,1,5,1,0,0,1,0,1,0
74161,38.71908004639589,70.98002882233737,1,6,1,1,0,0,1,0,0
74162,44.40364456023354,72.82456773668729,1,0,0,1,0,0,0,0,0
74163,24.085443771513667,55.37915973853888,1,1,0,0,0,1,0,0,1
74164,22.879824605547675,33.16956445334546,1,2,0,0,1,0,1,0,0
74165,40.23329998879671,83.0029335521181,1,3,0,0,0,0,0,1,0
74166,41.94986357450162,34.020926904470144,1,4,0,0,0,1,1,0,0
74167,27.72915922152219,42.53087926722066,1,5,1,0,0,0,0,0,1
74168,10.405075369243942,60.728052131405605,1,6,1,1,0,0,0,1,0
74169,19.41213642627968,42.81289789165874,1,0,0,1,0,0,0,1,0
74170,29.075161729343325,65.54756463823928,1,1,0,0,0,1,0,0,1
74171,15.819892998792453,46.94167973181785,1,2,0,0,0,1,1,0,0
74172,37.28727916458776,40.44618703544594,1,3,0,0,1,0,0,1,0
74173,22.2733848848562,75.49224824528481,1,4,0,1,0,0,0,0,1
74174,29.27642392380486,42.53702185915543,1,5,1,1,0,0,0,1,0
74175,40.947624969553786,30.52965727058952,1,6,1,0,0,1,0,0,0
74176,33.67637749589412,55.49522929628288,1,0,0,0,0,0,0,1,0
74177,49.44373677659701,42.7495995853102,1,1,0,0,1,0,1,0,0
74178,43.97762329044983,50.02407387900535,1,2,0,0,0,1,0,1,0
74179,19.6111277655874,54.77613424678154,2,3,0,0,0,0,0,0,0
74180,35.92916559231834,70.40966025849637,2,4,0,0,1,0,0,1,0
74181,31.52907443339448,44.50831930728339,2,5,1,0,0,0,0,1,0
74182,41.87168515438115,38.35271860362553,2,6,1,0,1,0,0,0,1
74183,35.23364799229901,40.8045251406908,2,0,0,0,1,0,0,0,1
74184,25.002502439462447,29.945077090951628,2,1,0,0,1,0,0,1,0
74185,34.76076732616388,64.54734365300337,2,2,0,1,0,0,0,0,1
74186,26.309805009516527,34.24936624593496,2,3,0,0,0,1,0,0,1
74187,23.53711554976308,40.08451445619238,2,4,0,1,0,0,0,0,1
74188,28.88663153154727,36.24747740408168,2,5,1,1,0,0,0,1,0
74189,32.48774132260522,41.5120388467868,2,6,1,0,1,0,0,0,0
74190,43.00239541565176,59.7277614456389,2,0,0,0,0,1,0,1,0
74191,25.03341340289914,57.99660468160775,2,1,0,0,0,1,0,1,0
74192,10.833261402178444,79.1085461927494,2,2,0,0,0,1,0,0,1
74193,28.029503530229007,39.96078306659125,2,3,0,0,0,1,0,1,0
74194,30.03303356888268,17.87187971789649,2,4,0,0,1,0,1,0,0
74195,31.82374641512193,46.59217762941167,2,5,1,0,0,1,0,1,0
74196,27.462734463517982,25.255468645874725,2,6,1,0,0,0,0,0,1
74197,39.49612587697828,59.47417257010048,2,0,0,0,0,0,0,0,0
74198,33.12332172972028,45.58305088637915,2,1,0,1,0,0,0,1,0
74199,36.03011969390332,38.80928977413821,2,2,0,0,1,0,0,0,0
74200,11.630392346964996,62.55605886782861,2,3,0,1,0,0,1,0,0
74201,30.03303356888268,63.34686292215105,2,4,0,1,0,0,0,0,0
74202,28.608478112066003,66.54232042615224,2,5,1,0,0,1,0,1,0
74203,46.83919983456551,59.52472371200957,2,6,1,0,0,0,0,0,0
74204,28.9378801532922,30.98170488522416,2,0,0,0,0,0,0,0,1
74205,23.398490994719104,30.199888136889577,2,1,0,0,0,1,0,0,1
74206,22.811357475071457,62.48405433543719,2,2,0,0,0,1,1,0,0
74207,39.79234022929211,45.94131517062169,3,3,0,0,1,0,0,0,1
74208,24.195392573119,50.02407387900535,3,4,0,0,0,0,0,1,0
74209,21.470607564514594,47.3454110618456,3,5,1,1,0,0,1,0,0
74210,39.16718196549689,60.32565487030564,3,6,1,1,0,0,0,1,0
74211,30.03303356888268,39.68810991195844,3,0,0,0,1,0,1,0,0
74212,27.638645758647804,52.46451441995948,3,1,0,0,0,0,0,0,1
74213,16.72393427737175,45.86272572839728,3,2,0,0,0,1,0,0,1
74214,35.54259773221612,38.81328460314524,3,3,0,1,0,0,0,1,0
74215,38.26932646557905,53.20683526514537,3,4,0,0,0,0,1,0,0
74216,20.46721494064746,79.877151938554,3,5,1,0,0,0,0,0,1
74217,33.648266709225354,65.95391640447951,3,6,1,0,0,0,0,0,1
74218,28.9931047104442,81.21201589814012,3,0,0,0,0,1,1,0,0
74219,30.03303356888268,26.0482544005993,3,1,0,1,0,0,0,0,0
74220,25.55837838852177,67.19325580381313,3,2,0,0,0,1,0,0,0
74221,29.52932469814841,39.39865001336975,3,3,0,0,0,0,0,0,1
74222,16.81654845934624,45.47473739800623,3,4,0,0,0,0,0,1,0
74223,35.70821108465069,41.28837289343538,3,5,1,1,0,0,0,1,0
74224,22.89659834595384,50.02407387900535,3,6,1,1,0,0,1,0,0
74225,23.29514787383733,55.72621903533917,3,0,0,0,0,1,0,0,0
74226,35.05579992283879,44.37380608335526,3,1,0,0,0,1,0,1,0
74227,25.472594594050868,28.97774687714516,3,2,0,0,0,1,0,0,0
74228,27.8449717966324,58.73941328945368,3,3,0,0,0,0,0,0,1
74229,30.03303356888268,61.60376649341309,3,4,0,1,0,0,0,1,0
74230,22.24849206442272,44.84798837389164,3,5,1,0,1,0,0,0,0
74231,24.82041816860405,62.48822484143293,3,6,1,1,0,0,0,1,0
74232,29.82290986539384,70.12807928439332,3,0,0,1,0,0,0,0,0
74233,29.84524386893084,50.02407387900535,3,1,0,1,0,0,1,0,0
74234,35.27032214066482,45.250721361639066,3,2,0,0,1,0,0,1,0
74235,35.71281703012983,59.77455843495357,3,3,0,0,0,1,0,0,0
74236,42.18669943457809,59.48930946163527,3,4,0,0,1,0,1,0,0
74237,14.93625294947336,38.9840943809742,3,5,1,1,0,0,0,1,0
74238,39.12946889954559,68.9560540763679,4,6,1,1,0,0,0,0,0
74239,26.59460402770761,37.80892098065938,4,0,0,0,0,0,0,1,0
74240,36.582713983497335,44.9638332312188,4,1,0,1,0,0,0,1,0
74241,33.39422482236529,46.48718390851754,4,2,0,0,1,0,1,0,0
74242,24.22776435197952,31.173095254335426,4,3,0,0,1,0,0,1,0
74243,45.201026840520285,58.23167176771806,4,4,0,0,1,0,0,0,0
74244,37.61209684355165,74.49089948322992,4,5,1,0,0,1,0,1,0
74245,34.20713487925977,12.04731244374758,4,6,1,0,0,0,0,1,0
74246,51.90093057525076,61.57617449764048,4,0,0,0,0,1,1,0,0
74247,20.25732256763296,76.19443762240539,4,1,0,0,1,0,1,0,0
